order_id,order_datetime,store_id,items_count,basket_value_aed,basket_cogs_aed,promised_minutes,actual_minutes,status
ORD0233598,2026-06-12 20:52:00,DS03,2,18.66,14.26,20,9.0,delivered
ORD0234484,2026-06-16 12:05:00,DS03,2,67.8,48.0,20,19.4,delivered
ORD0234683,2026-06-17 13:00:00,DS03,8,182.43,126.26,20,17.1,delivered
ORD0234830,2026-06-18 17:41:00,DS03,2,47.39,31.45,20,29.8,delivered
ORD0235146,2026-06-19 19:57:00,DS03,2,31.37,21.33,20,35.2,delivered
ORD0235204,2026-06-19 12:27:00,DS03,1,52.45,34.0,20,8.1,delivered
ORD0235248,2026-06-19 09:11:00,DS03,7,279.33,205.86,20,19.6,delivered
ORD0235358,2026-06-20 13:47:00,DS03,3,47.34,35.7,20,23.2,delivered
ORD0235758,2026-06-22 16:43:00,DS03,1,36.57,25.78,20,22.3,delivered
ORD0235769,2026-06-22 20:04:00,DS03,2,33.14,24.55,20,15.9,delivered
ORD0235997,2026-06-23 20:47:00,DS03,2,34.43,21.64,20,31.2,delivered
ORD0236090,2026-06-24 16:07:00,DS03,11,248.82,180.42,20,12.7,delivered
ORD0236179,2026-06-24 14:53:00,DS03,4,87.02,60.16,20,19.2,delivered
ORD0236272,2026-06-25 14:09:00,DS03,5,139.61,102.65,20,21.1,delivered
ORD0236435,2026-06-25 06:16:00,DS03,1,35.71,24.75,20,22.8,delivered
ORD0236494,2026-06-26 20:13:00,DS03,1,9.34,6.97,20,11.5,delivered
ORD0236755,2026-06-27 19:02:00,DS03,8,219.05,148.14,20,9.9,delivered
ORD0237063,2026-06-28 11:23:00,DS03,4,72.95,53.88,20,17.9,delivered
ORD0237291,2026-06-29 12:28:00,DS03,2,68.8,51.63,20,21.2,delivered
ORD0237319,2026-06-29 18:13:00,DS03,1,56.41,42.5,20,19.3,delivered
ORD0237397,2026-06-30 18:38:00,DS03,3,44.72,30.45,20,14.6,delivered
ORD0237787,2025-01-08 23:52:00,DS04,1,5.48,4.07,20,10.9,delivered
ORD0238019,2025-01-11 15:00:00,DS04,1,7.65,5.78,20,19.1,delivered
ORD0238089,2025-01-12 19:52:00,DS04,1,28.76,22.04,20,15.8,delivered
ORD0238095,2025-01-12 14:51:00,DS04,3,97.31,65.38,20,22.1,delivered
ORD0238099,2025-01-12 12:24:00,DS04,1,25.5,20.07,20,19.0,delivered
ORD0238556,2025-01-17 19:05:00,DS04,1,2.6,1.94,20,20.0,delivered
ORD0238729,2025-01-20 15:13:00,DS04,4,73.96,51.67,20,12.9,delivered
ORD0239106,2025-01-24 20:29:00,DS04,1,6.02,4.82,20,37.6,delivered
ORD0239123,2025-01-25 17:42:00,DS04,1,55.12,41.59,20,27.2,delivered
ORD0240319,2025-02-09 20:22:00,DS04,3,99.33,76.8,20,22.0,delivered
ORD0240389,2025-02-09 21:25:00,DS04,2,61.72,45.87,20,25.9,delivered
ORD0240426,2025-02-10 09:10:00,DS04,2,63.2,48.58,20,10.4,delivered
ORD0240457,2025-02-10 14:55:00,DS04,1,15.62,11.52,20,13.3,delivered
ORD0240593,2025-02-12 20:44:00,DS04,2,84.47,65.12,20,18.6,delivered
ORD0240760,2025-02-14 23:11:00,DS04,1,7.24,5.7,20,9.7,delivered
ORD0241197,2025-02-19 19:44:00,DS04,6,253.11,188.77,20,51.9,delivered
ORD0241390,2025-02-21 15:40:00,DS04,4,105.94,78.29,20,16.8,delivered
ORD0241557,2025-02-23 20:29:00,DS04,1,50.01,37.12,20,13.7,delivered
ORD0241581,2025-02-24 19:55:00,DS04,1,31.57,24.71,20,15.9,delivered
ORD0241612,2025-02-24 08:52:00,DS04,3,59.23,42.65,20,19.1,delivered
ORD0241643,2025-02-25 11:51:00,DS04,7,109.33,79.25,20,15.0,delivered
ORD0241782,2025-02-26 20:54:00,DS04,3,38.71,28.27,20,11.8,delivered
ORD0241945,2025-02-28 08:11:00,DS04,8,197.91,143.24,20,12.9,delivered
ORD0242151,2025-03-02 23:35:00,DS04,5,185.77,133.18,20,17.3,delivered
ORD0242168,2025-03-02 21:14:00,DS04,1,18.79,14.51,20,24.7,delivered
ORD0242472,2025-03-05 22:42:00,DS04,1,9.34,6.97,20,11.8,delivered
ORD0242798,2025-03-08 02:47:00,DS04,1,19.13,14.64,20,19.1,delivered
ORD0242939,2025-03-09 19:04:00,DS04,7,88.82,62.15,20,8.3,delivered
ORD0242991,2025-03-09 19:23:00,DS04,2,39.06,28.52,20,28.1,delivered
ORD0243064,2025-03-10 22:05:00,DS04,8,257.29,194.37,20,14.3,delivered
ORD0243542,2025-03-14 08:10:00,DS04,3,126.66,87.85,20,23.6,delivered
ORD0243629,2025-03-15 20:58:00,DS04,5,220.3,162.18,20,9.5,delivered
ORD0243829,2025-03-16 23:42:00,DS04,6,153.41,111.85,20,25.5,delivered
ORD0244008,2025-03-18 01:15:00,DS04,13,296.29,209.97,20,9.2,delivered
ORD0244018,2025-03-18 16:01:00,DS04,8,239.22,168.84,20,19.5,delivered
ORD0244102,2025-03-19 18:09:00,DS04,6,108.27,81.12,20,29.3,delivered
ORD0244169,2025-03-20 00:50:00,DS04,5,60.13,41.61,20,14.3,delivered
ORD0244389,2025-03-21 20:26:00,DS04,5,167.69,125.31,20,30.1,delivered
ORD0244538,2025-03-22 16:33:00,DS04,1,26.06,20.63,20,30.3,delivered
ORD0244784,2025-03-24 09:13:00,DS04,1,24.39,17.2,20,23.7,delivered
ORD0244799,2025-03-25 20:10:00,DS04,3,51.73,37.51,20,30.0,delivered
ORD0245172,2025-03-28 19:02:00,DS04,2,75.32,51.79,20,26.8,delivered
ORD0245242,2025-03-28 19:45:00,DS04,3,55.28,37.28,20,30.4,delivered
ORD0245492,2025-03-30 17:47:00,DS04,3,117.72,86.74,20,20.6,delivered
ORD0245599,2025-03-31 08:50:00,DS04,4,126.63,94.74,20,22.0,delivered
ORD0245657,2025-04-01 09:40:00,DS04,9,133.21,97.5,20,33.7,delivered
ORD0245773,2025-04-02 15:56:00,DS04,2,58.19,43.34,20,20.7,delivered
ORD0245795,2025-04-02 12:16:00,DS04,1,12.53,9.59,20,28.8,delivered
ORD0245932,2025-04-04 14:31:00,DS04,1,50.74,37.49,20,9.0,delivered
ORD0246057,2025-04-05 16:18:00,DS04,4,87.68,59.32,20,16.6,delivered
ORD0246132,2025-04-06 17:38:00,DS04,4,48.4,33.07,20,15.3,cancelled_customer
ORD0246258,2025-04-07 15:24:00,DS04,6,191.02,137.62,20,10.1,delivered
ORD0246359,2025-04-09 18:49:00,DS04,3,126.76,91.92,20,16.7,delivered
ORD0246853,2025-04-14 13:48:00,DS04,1,13.42,9.59,20,12.8,delivered
ORD0247547,2025-04-21 17:48:00,DS04,1,15.62,11.52,20,29.8,delivered
ORD0247737,2025-04-24 13:10:00,DS04,2,16.13,10.44,20,11.7,delivered
ORD0247883,2025-04-25 17:05:00,DS04,2,31.06,23.12,20,34.2,delivered
ORD0248308,2025-04-29 22:05:00,DS04,3,64.01,48.54,20,24.0,delivered
ORD0248467,2025-05-01 19:03:00,DS04,2,32.12,21.13,20,21.0,delivered
ORD0248704,2025-05-03 20:43:00,DS04,3,36.46,25.93,20,20.3,delivered
ORD0248945,2025-05-06 09:27:00,DS04,1,9.34,6.97,20,16.6,delivered
ORD0249073,2025-05-07 13:25:00,DS04,7,165.63,119.42,20,16.9,delivered
ORD0249484,2025-05-11 21:53:00,DS04,1,12.53,9.59,20,18.0,delivered
ORD0249520,2025-05-11 20:05:00,DS04,1,3.24,2.19,20,20.2,delivered
ORD0249591,2025-05-12 12:16:00,DS04,8,167.4,119.8,20,19.8,delivered
ORD0249601,2025-05-13 22:09:00,DS04,1,46.0,29.64,20,19.9,delivered
ORD0249690,2025-05-14 15:55:00,DS04,3,75.27,53.14,20,12.0,delivered
ORD0249816,2025-05-15 20:04:00,DS04,1,32.55,24.41,20,16.3,delivered
ORD0249826,2025-05-15 13:43:00,DS04,5,137.86,96.49,20,14.6,delivered
ORD0249923,2025-05-16 20:04:00,DS04,1,15.62,11.52,20,23.2,delivered
ORD0250182,2025-05-18 18:11:00,DS04,9,253.16,183.48,20,26.5,delivered
ORD0250622,2025-05-23 23:17:00,DS04,2,41.4,29.28,20,25.0,delivered
ORD0250981,2025-05-26 18:07:00,DS04,1,27.88,21.46,20,29.3,delivered
ORD0251136,2025-05-28 05:22:00,DS04,3,147.74,107.7,20,11.3,delivered
ORD0251528,2025-06-01 11:04:00,DS04,2,36.15,24.72,20,18.2,delivered
ORD0251959,2025-06-05 09:18:00,DS04,1,28.09,19.95,20,18.4,delivered
ORD0251982,2025-06-05 21:28:00,DS04,2,90.18,70.17,20,30.5,delivered
ORD0252067,2025-06-06 20:00:00,DS04,4,56.7,38.1,20,22.0,delivered
ORD0252738,2025-06-12 17:54:00,DS04,1,5.46,4.22,20,18.9,cancelled_customer
ORD0253268,2025-06-18 14:32:00,DS04,1,25.5,20.07,20,27.3,delivered
ORD0254509,2025-06-29 11:46:00,DS04,6,232.54,171.39,20,28.4,delivered
ORD0254619,2025-07-01 20:59:00,DS04,1,40.37,27.82,20,29.6,delivered
ORD0255104,2025-07-05 09:11:00,DS04,1,71.05,55.53,20,11.5,delivered
ORD0255365,2025-07-08 23:36:00,DS04,5,88.02,64.23,20,19.9,delivered
ORD0255484,2025-07-09 22:29:00,DS04,15,291.85,207.57,20,29.3,delivered
ORD0255570,2025-07-10 17:26:00,DS04,8,279.35,205.05,20,11.3,delivered
ORD0255682,2025-07-11 11:33:00,DS04,1,19.13,14.64,20,26.0,delivered
ORD0255855,2025-07-12 22:29:00,DS04,4,36.97,28.12,20,14.5,delivered
ORD0256108,2025-07-15 13:13:00,DS04,3,61.83,45.27,20,18.3,delivered
ORD0256301,2025-07-17 17:36:00,DS04,1,12.52,9.93,20,11.1,delivered
ORD0256571,2025-07-19 12:07:00,DS04,2,74.96,58.3,20,21.3,delivered
ORD0256755,2025-07-21 15:55:00,DS04,3,51.27,37.14,20,11.1,delivered
ORD0256840,2025-07-22 19:45:00,DS04,1,19.61,11.93,20,28.5,delivered
ORD0257075,2025-07-24 18:57:00,DS04,3,107.82,78.77,20,16.2,delivered
ORD0257633,2025-07-29 14:42:00,DS04,3,53.46,39.15,20,21.8,delivered
ORD0257922,2025-08-01 10:11:00,DS04,8,139.68,100.84,20,13.5,delivered
ORD0257990,2025-08-01 19:56:00,DS04,2,78.6,56.93,20,29.8,delivered
ORD0258024,2025-08-02 11:27:00,DS04,1,9.17,7.18,20,14.9,delivered
ORD0258075,2025-08-02 10:46:00,DS04,1,18.24,13.34,20,20.5,delivered
ORD0258160,2025-08-03 21:50:00,DS04,13,478.32,362.9,20,34.0,delivered
ORD0258540,2025-08-07 19:59:00,DS04,4,101.41,72.72,20,36.6,delivered
ORD0258547,2025-08-07 21:04:00,DS04,7,151.81,109.8,20,11.5,delivered
ORD0258876,2025-08-09 18:54:00,DS04,1,40.39,30.99,20,16.4,delivered
ORD0259454,2025-08-15 17:09:00,DS04,1,4.96,3.22,20,31.8,delivered
ORD0259573,2025-08-16 18:19:00,DS04,4,150.86,110.98,20,24.7,delivered
ORD0259647,2025-08-16 21:44:00,DS04,3,46.66,32.43,20,21.5,delivered
ORD0259950,2025-08-19 20:35:00,DS04,1,36.57,25.78,20,23.1,delivered
ORD0260466,2025-08-24 08:36:00,DS04,1,48.62,36.09,20,22.8,delivered
ORD0260816,2025-08-28 16:47:00,DS04,3,178.64,132.16,20,17.5,delivered
ORD0261696,2025-09-05 15:39:00,DS04,5,104.11,76.24,20,20.5,delivered
ORD0261711,2025-09-05 10:08:00,DS04,4,114.22,83.82,20,22.5,delivered
ORD0261783,2025-09-05 12:28:00,DS04,2,80.39,62.5,20,25.3,delivered
ORD0262594,2025-09-13 22:42:00,DS04,1,19.26,12.37,20,25.7,delivered
ORD0262749,2025-09-14 20:49:00,DS04,3,112.41,79.38,20,18.2,delivered
ORD0262923,2025-09-16 10:52:00,DS04,2,78.7,61.31,20,13.6,delivered
ORD0263460,2025-09-21 18:37:00,DS04,6,199.57,144.23,20,22.1,delivered
ORD0263630,2025-09-23 18:46:00,DS04,5,229.74,175.27,20,25.2,delivered
ORD0263926,2025-09-26 20:55:00,DS04,4,77.28,57.52,20,20.0,delivered
ORD0263995,2025-09-26 20:13:00,DS04,3,94.15,71.61,20,25.2,delivered
ORD0264367,2025-09-30 15:28:00,DS04,1,36.32,23.43,20,24.6,delivered
ORD0264596,2025-10-03 10:17:00,DS04,3,55.91,37.08,20,12.1,delivered
ORD0264643,2025-10-03 21:31:00,DS04,2,49.52,34.45,20,23.6,delivered
ORD0264879,2025-10-05 18:52:00,DS04,12,325.56,230.32,20,15.9,delivered
ORD0265049,2025-10-07 11:08:00,DS04,3,50.2,33.11,20,23.4,delivered
ORD0265132,2025-10-08 23:51:00,DS04,2,39.56,25.62,20,19.5,delivered
ORD0265520,2025-10-11 17:03:00,DS04,1,5.46,4.22,20,16.2,delivered
ORD0266789,2025-10-24 11:55:00,DS04,12,410.87,307.71,20,12.7,delivered
ORD0266909,2025-10-25 08:12:00,DS04,5,93.13,64.21,20,18.9,delivered
ORD0267378,2025-10-30 11:15:00,DS04,4,82.74,63.62,20,19.4,delivered
ORD0267970,2025-11-05 15:25:00,DS04,2,50.03,36.13,20,19.6,delivered
ORD0268128,2025-11-06 12:06:00,DS04,1,24.74,18.35,20,19.3,delivered
ORD0268147,2025-11-07 17:16:00,DS04,1,9.15,6.63,20,29.3,delivered
ORD0268691,2025-11-13 13:56:00,DS04,2,83.58,65.12,20,14.2,delivered
ORD0269362,2025-11-19 12:59:00,DS04,2,33.06,24.33,20,20.7,delivered
ORD0269531,2025-11-21 14:03:00,DS04,4,62.22,41.26,20,19.7,delivered
ORD0269687,2025-11-22 16:28:00,DS04,4,49.9,38.51,20,22.7,delivered
ORD0269749,2025-11-23 21:26:00,DS04,3,85.25,62.16,20,18.4,delivered
ORD0270200,2025-11-28 10:33:00,DS04,5,82.51,56.32,20,34.8,delivered
ORD0270350,2025-11-29 10:04:00,DS04,2,50.65,33.9,20,38.9,delivered
ORD0270362,2025-11-29 20:04:00,DS04,3,45.8,33.45,20,15.7,delivered
ORD0270457,2025-11-30 11:37:00,DS04,2,34.88,22.36,20,18.6,delivered
ORD0270751,2025-12-04 16:01:00,DS04,3,86.92,62.69,20,22.4,delivered
ORD0271261,2025-12-09 17:55:00,DS04,3,115.49,88.55,20,30.2,delivered
ORD0271405,2025-12-11 22:53:00,DS04,4,98.69,72.99,20,26.3,delivered
ORD0271533,2025-12-12 10:00:00,DS04,5,107.66,78.63,20,16.6,delivered
ORD0271689,2025-12-13 20:43:00,DS04,1,18.79,14.51,20,26.2,delivered
ORD0271763,2025-12-14 11:12:00,DS04,9,223.58,162.3,20,15.7,delivered
ORD0271787,2025-12-15 17:46:00,DS04,7,166.54,122.98,20,23.1,delivered
ORD0271792,2025-12-15 12:53:00,DS04,1,10.18,6.79,20,14.6,delivered
ORD0272297,2025-12-20 15:16:00,DS04,1,18.24,13.34,20,24.5,delivered
ORD0272411,2025-12-21 14:40:00,DS04,1,14.17,10.67,20,12.3,delivered
ORD0272642,2025-12-24 18:17:00,DS04,1,19.13,14.64,20,24.0,delivered
ORD0272988,2025-12-27 07:18:00,DS04,2,22.45,15.96,20,18.5,delivered
ORD0273524,2026-01-02 13:15:00,DS04,3,26.4,19.02,20,15.9,delivered
ORD0274253,2026-01-09 21:34:00,DS04,1,25.64,18.93,20,31.2,delivered
ORD0274267,2026-01-10 18:17:00,DS04,1,23.79,18.78,20,27.3,delivered
ORD0274608,2026-01-13 09:40:00,DS04,1,10.18,6.79,20,21.4,delivered
ORD0276360,2026-01-31 10:30:00,DS04,2,42.71,31.22,20,26.2,delivered
ORD0276512,2026-02-02 11:26:00,DS04,1,9.32,7.29,20,23.7,delivered
ORD0276644,2026-02-03 10:15:00,DS04,1,14.55,11.41,20,15.2,delivered
ORD0276665,2026-02-04 08:34:00,DS04,2,42.33,31.97,20,22.1,delivered
ORD0277334,2026-02-11 14:45:00,DS04,1,4.96,3.22,20,27.3,delivered
ORD0277387,2026-02-11 14:12:00,DS04,4,73.62,52.98,20,21.8,delivered
ORD0277678,2026-02-14 14:19:00,DS04,2,34.11,22.76,20,20.9,delivered
ORD0278068,2026-02-18 20:28:00,DS04,1,12.52,9.93,20,19.1,delivered
ORD0278415,2026-02-20 22:28:00,DS04,4,142.47,102.87,20,15.0,delivered
ORD0278495,2026-02-21 14:24:00,DS04,10,196.56,138.36,20,24.0,delivered
ORD0278514,2026-02-21 15:10:00,DS04,1,21.67,13.81,20,24.8,delivered
ORD0278685,2026-02-22 09:13:00,DS04,2,70.35,47.61,20,22.8,delivered
ORD0279019,2026-02-25 23:06:00,DS04,2,15.58,12.01,20,13.4,cancelled_customer
ORD0279171,2026-02-26 19:38:00,DS04,1,55.12,41.59,20,44.3,delivered
ORD0279627,2026-03-01 22:19:00,DS04,1,32.55,24.41,20,28.0,delivered
ORD0279628,2026-03-01 22:25:00,DS04,9,296.14,214.14,20,16.9,delivered
ORD0279630,2026-03-01 21:48:00,DS04,2,96.69,74.46,20,12.8,delivered
ORD0279635,2026-03-01 22:45:00,DS04,1,48.89,33.9,20,15.6,delivered
ORD0279695,2026-03-02 12:43:00,DS04,1,18.54,13.19,20,24.6,delivered
ORD0279707,2026-03-02 11:09:00,DS04,4,103.68,73.02,20,20.9,delivered
ORD0279973,2026-03-04 23:40:00,DS04,2,47.19,36.23,20,21.6,delivered
ORD0280365,2026-03-07 01:49:00,DS04,1,28.76,22.04,20,11.1,delivered
ORD0280366,2026-03-07 23:06:00,DS04,4,59.89,46.56,20,27.6,delivered
ORD0280858,2026-03-11 17:45:00,DS04,5,140.35,100.18,20,14.7,delivered
ORD0280862,2026-03-11 21:11:00,DS04,1,24.71,18.9,20,17.9,delivered
ORD0280954,2026-03-11 21:35:00,DS04,1,22.7,16.38,20,24.8,delivered
ORD0280974,2026-03-11 18:00:00,DS04,1,19.75,15.44,20,43.5,delivered
ORD0281317,2026-03-14 17:20:00,DS04,3,85.47,65.07,20,16.3,cancelled_customer
ORD0281488,2026-03-15 22:36:00,DS04,3,55.83,36.59,20,17.7,delivered
ORD0281944,2026-03-18 19:29:00,DS04,9,192.26,144.27,20,17.0,delivered
ORD0281976,2026-03-19 00:07:00,DS04,4,67.05,48.15,20,13.6,delivered
ORD0282178,2026-03-20 19:59:00,DS04,4,79.41,58.09,20,14.9,delivered
ORD0282248,2026-03-20 12:24:00,DS04,2,28.35,18.84,20,19.6,delivered
ORD0282312,2026-03-21 19:50:00,DS04,1,26.06,20.63,20,22.9,delivered
ORD0282631,2026-03-23 19:56:00,DS04,1,9.15,6.63,20,26.1,delivered
ORD0282994,2026-03-27 19:51:00,DS04,5,156.46,100.58,20,20.4,delivered
ORD0283189,2026-03-28 11:49:00,DS04,8,196.94,133.94,20,32.0,delivered
ORD0283236,2026-03-29 18:47:00,DS04,8,298.78,212.96,20,16.0,delivered
ORD0283399,2026-03-31 19:39:00,DS04,4,162.36,124.7,20,22.4,delivered
ORD0283627,2026-04-02 08:58:00,DS04,2,41.27,31.96,20,25.6,delivered
ORD0284022,2026-04-05 13:58:00,DS04,1,21.15,11.72,20,29.4,delivered
ORD0284179,2026-04-07 17:01:00,DS04,3,70.72,52.93,20,23.0,delivered
ORD0284380,2026-04-09 03:00:00,DS04,2,25.33,18.1,20,21.3,delivered
ORD0284423,2026-04-09 19:52:00,DS04,8,179.2,120.8,20,26.1,delivered
ORD0284543,2026-04-10 18:37:00,DS04,2,21.07,15.37,20,31.8,delivered
ORD0284592,2026-04-11 11:25:00,DS04,3,33.61,24.34,20,27.2,delivered
ORD0284619,2026-04-11 20:20:00,DS04,4,37.82,26.96,20,25.2,cancelled_customer
ORD0284748,2026-04-12 11:22:00,DS04,5,116.95,87.54,20,18.7,delivered
ORD0285082,2026-04-16 09:08:00,DS04,5,89.46,66.4,20,16.6,delivered
ORD0285151,2026-04-16 11:11:00,DS04,4,93.8,68.32,20,33.4,delivered
ORD0285648,2026-04-21 11:37:00,DS04,1,20.93,13.18,20,21.9,delivered
ORD0285727,2026-04-21 13:34:00,DS04,4,70.92,46.45,20,18.2,delivered
ORD0285965,2026-04-24 17:37:00,DS04,2,22.88,15.48,20,22.6,delivered
ORD0286275,2026-04-26 21:45:00,DS04,2,43.22,28.69,20,23.7,delivered
ORD0286708,2026-05-01 16:49:00,DS04,2,77.8,56.54,20,32.4,delivered
ORD0286749,2026-05-01 20:47:00,DS04,2,67.59,49.6,20,24.5,delivered
ORD0286837,2026-05-01 21:22:00,DS04,1,14.84,10.47,20,31.0,delivered
ORD0287220,2026-05-05 16:29:00,DS04,1,12.53,9.59,20,14.7,delivered
ORD0287549,2026-05-08 18:56:00,DS04,6,74.3,53.65,20,25.2,delivered
ORD0287765,2026-05-09 15:49:00,DS04,12,301.04,224.04,20,23.9,delivered
ORD0287768,2026-05-09 13:04:00,DS04,2,40.85,27.43,20,19.7,delivered
ORD0287960,2026-05-11 16:52:00,DS04,1,40.43,28.89,20,16.3,delivered
ORD0288151,2026-05-13 08:12:00,DS04,4,89.89,63.74,20,17.5,delivered
ORD0288256,2026-05-14 21:21:00,DS04,3,65.8,48.06,20,23.3,delivered
ORD0288942,2026-05-20 11:05:00,DS04,1,19.97,14.33,20,15.8,delivered
ORD0289019,2026-05-21 19:01:00,DS04,5,96.33,69.32,20,29.8,delivered
ORD0289148,2026-05-22 16:38:00,DS04,3,101.52,74.86,20,16.1,delivered
ORD0290382,2026-06-01 07:36:00,DS04,1,26.06,20.63,20,22.5,delivered
ORD0290840,2026-06-05 19:36:00,DS04,5,121.72,88.37,20,17.6,delivered
ORD0290851,2026-06-05 11:35:00,DS04,1,9.32,7.29,20,20.4,delivered
ORD0290948,2026-06-06 18:29:00,DS04,21,581.58,428.46,20,26.0,delivered
ORD0291068,2026-06-07 19:53:00,DS04,2,62.39,44.97,20,21.3,delivered
ORD0291422,2026-06-10 17:30:00,DS04,5,185.2,137.69,20,13.3,delivered
ORD0291471,2026-06-11 12:11:00,DS04,1,9.17,7.18,20,16.4,delivered
ORD0291615,2026-06-12 14:13:00,DS04,3,35.96,25.92,20,8.0,delivered
ORD0291923,2026-06-14 09:56:00,DS04,2,41.42,30.15,20,26.5,delivered
ORD0292063,2026-06-15 14:23:00,DS04,2,86.79,67.15,20,15.6,delivered
ORD0292139,2026-06-16 20:40:00,DS04,2,61.52,41.28,20,14.3,delivered
ORD0292421,2026-06-18 12:12:00,DS04,4,141.99,98.54,20,11.6,delivered
ORD0292446,2026-06-19 12:12:00,DS04,2,55.11,38.97,20,16.0,delivered
ORD0292622,2026-06-20 23:39:00,DS04,4,70.23,50.82,20,13.8,delivered
ORD0292644,2026-06-20 20:04:00,DS04,2,72.7,50.99,20,16.7,delivered
ORD0293556,2026-06-28 20:52:00,DS04,1,13.39,9.44,20,17.1,delivered
ORD0294191,2025-01-10 20:51:00,DS05,6,95.16,66.87,20,23.9,delivered
ORD0294245,2025-01-10 09:51:00,DS05,1,55.01,37.74,20,16.9,delivered
ORD0294414,2025-01-13 15:09:00,DS05,3,69.98,48.58,20,10.4,delivered
ORD0294681,2025-01-17 21:24:00,DS05,4,94.61,64.41,20,44.7,delivered
ORD0295711,2025-02-02 20:25:00,DS05,4,148.09,110.3,20,14.4,delivered
ORD0295739,2025-02-03 22:52:00,DS05,1,52.16,37.61,20,15.7,delivered
ORD0295742,2025-02-03 20:23:00,DS05,2,18.38,12.81,20,45.8,delivered
ORD0296594,2025-02-16 19:55:00,DS05,1,12.52,9.93,20,16.0,delivered
ORD0297614,2025-03-02 16:20:00,DS05,4,98.18,69.09,20,18.9,delivered
ORD0298090,2025-03-08 17:27:00,DS05,6,114.92,85.02,20,19.3,delivered
ORD0298492,2025-03-12 07:47:00,DS05,1,36.57,25.78,20,18.4,delivered
ORD0298563,2025-03-13 02:13:00,DS05,2,96.8,73.49,20,17.0,delivered
ORD0298594,2025-03-13 22:18:00,DS05,3,76.94,56.08,20,22.2,delivered
ORD0298748,2025-03-15 22:18:00,DS05,1,5.46,4.22,20,12.4,delivered
ORD0298865,2025-03-16 11:31:00,DS05,7,127.38,89.02,20,10.2,delivered
ORD0298882,2025-03-16 21:56:00,DS05,2,57.21,43.64,20,29.0,delivered
ORD0299039,2025-03-18 21:35:00,DS05,1,55.12,41.59,20,8.2,delivered
ORD0299610,2025-03-24 13:36:00,DS05,10,123.51,87.32,20,13.8,delivered
ORD0300056,2025-03-28 10:43:00,DS05,6,103.54,75.35,20,15.2,delivered
ORD0300182,2025-03-29 16:04:00,DS05,4,43.51,33.42,20,17.8,delivered
ORD0300183,2025-03-29 03:50:00,DS05,6,109.63,75.61,20,21.4,delivered
ORD0300259,2025-03-30 20:11:00,DS05,1,29.61,19.74,20,25.4,delivered
ORD0300378,2025-04-01 23:38:00,DS05,3,53.44,41.27,20,12.0,delivered
ORD0300862,2025-04-07 00:03:00,DS05,2,88.04,66.37,20,26.9,delivered
ORD0301346,2025-04-14 09:53:00,DS05,3,108.8,81.97,20,10.3,delivered
ORD0301366,2025-04-14 14:51:00,DS05,1,52.16,37.61,20,20.0,delivered
ORD0301471,2025-04-16 22:00:00,DS05,3,129.62,96.06,20,14.2,cancelled_customer
ORD0301667,2025-04-18 19:24:00,DS05,2,61.5,44.58,20,11.4,delivered
ORD0301700,2025-04-19 19:38:00,DS05,4,88.8,61.8,20,15.6,delivered
ORD0302763,2025-05-03 07:00:00,DS05,1,17.61,11.53,20,25.5,delivered
ORD0302981,2025-05-06 12:39:00,DS05,5,129.73,94.6,20,22.9,delivered
ORD0303036,2025-05-07 10:07:00,DS05,8,208.47,144.13,20,19.8,delivered
ORD0303179,2025-05-09 22:13:00,DS05,1,40.43,28.89,20,20.9,delivered
ORD0303420,2025-05-11 13:40:00,DS05,4,75.99,52.49,20,17.5,delivered
ORD0304049,2025-05-19 08:23:00,DS05,4,63.47,45.66,20,15.6,delivered
ORD0304481,2025-05-24 17:30:00,DS05,1,25.64,18.93,20,28.7,delivered
ORD0304482,2025-05-24 09:24:00,DS05,7,185.03,133.81,20,20.5,delivered
ORD0304535,2025-05-25 21:36:00,DS05,1,9.34,6.97,20,27.7,delivered
ORD0305029,2025-05-31 21:31:00,DS05,1,56.41,42.5,20,29.6,delivered
ORD0305062,2025-06-01 13:31:00,DS05,2,39.21,27.23,20,16.5,delivered
ORD0305143,2025-06-02 18:20:00,DS05,4,122.37,85.95,20,25.0,delivered
ORD0305812,2025-06-10 15:49:00,DS05,3,71.58,53.95,20,25.3,delivered
ORD0306084,2025-06-13 09:47:00,DS05,3,35.41,26.2,20,19.5,delivered
ORD0306468,2025-06-18 11:39:00,DS05,5,100.42,75.99,20,15.0,delivered
ORD0306612,2025-06-20 13:06:00,DS05,2,28.53,20.46,20,8.4,delivered
ORD0306746,2025-06-21 19:30:00,DS05,1,30.24,23.03,20,18.2,delivered
ORD0307273,2025-06-27 17:22:00,DS05,6,167.95,121.35,20,16.0,delivered
ORD0307297,2025-06-28 14:58:00,DS05,1,19.13,14.64,20,15.0,delivered
ORD0307326,2025-06-28 16:36:00,DS05,7,85.51,60.35,20,29.2,delivered
ORD0307485,2025-06-30 19:40:00,DS05,4,147.76,116.32,20,13.7,delivered
ORD0308078,2025-07-07 21:47:00,DS05,1,48.84,36.68,20,47.2,delivered
ORD0308294,2025-07-10 23:41:00,DS05,2,49.09,35.71,20,12.1,delivered
ORD0308588,2025-07-13 07:47:00,DS05,2,22.97,15.84,20,13.2,delivered
ORD0308714,2025-07-14 18:27:00,DS05,6,94.95,63.75,20,32.1,delivered
ORD0308778,2025-07-15 20:02:00,DS05,4,36.84,25.58,20,18.6,delivered
