order_id,sku_id,qty,unit_price_aed,line_value_aed,unfulfilled
ORD0406310,SKU0161,1,9.34,9.34,0
ORD0406380,SKU0127,1,24.74,24.74,0
ORD0407245,SKU0198,1,22.7,22.7,0
ORD0407274,SKU0212,1,22.78,22.78,1
ORD0407712,SKU0207,1,25.01,25.01,0
ORD0408134,SKU0256,1,28.09,28.09,0
ORD0408167,SKU0023,1,9.17,9.17,1
ORD0408247,SKU0122,1,19.13,19.13,0
ORD0408381,SKU0251,1,15.63,15.63,0
ORD0408643,SKU0172,1,56.41,56.41,0
ORD0409125,SKU0046,1,6.75,6.75,0
ORD0409433,SKU0095,1,20.31,20.31,0
ORD0410521,SKU0047,1,21.12,21.12,0
ORD0410829,SKU0090,1,13.65,13.65,0
ORD0411060,SKU0081,1,72.8,72.8,0
ORD0411539,SKU0181,1,13.82,13.82,0
ORD0411558,SKU0210,1,41.76,41.76,0
ORD0411598,SKU0176,1,25.64,25.64,0
ORD0411653,SKU0012,1,18.24,18.24,0
ORD0411846,SKU0134,1,4.96,4.96,0
ORD0412002,SKU0147,1,11.65,11.65,0
ORD0412211,SKU0230,1,36.57,36.57,0
ORD0412588,SKU0230,1,36.57,36.57,0
ORD0412967,SKU0219,1,35.96,35.96,0
ORD0413323,SKU0207,1,25.01,25.01,0
ORD0414669,SKU0180,1,56.07,56.07,0
ORD0414689,SKU0161,1,9.34,9.34,0
ORD0414694,SKU0180,1,56.07,56.07,0
ORD0414828,SKU0184,1,34.4,34.4,0
ORD0414859,SKU0009,1,6.16,6.16,0
ORD0415076,SKU0181,1,13.82,13.82,0
ORD0415127,SKU0070,1,23.41,23.41,0
ORD0415154,SKU0127,1,24.74,24.74,0
ORD0415175,SKU0046,1,6.75,6.75,0
ORD0415492,SKU0035,1,20.86,20.86,0
ORD0415556,SKU0094,1,20.54,20.54,0
ORD0415767,SKU0261,1,12.53,12.53,0
ORD0416263,SKU0242,1,18.51,18.51,0
ORD0416277,SKU0122,1,19.13,19.13,0
ORD0416387,SKU0185,1,12.72,12.72,0
ORD0416561,SKU0195,1,14.17,14.17,0
ORD0416578,SKU0035,1,20.86,20.86,0
ORD0416853,SKU0161,1,9.34,9.34,0
ORD0416906,SKU0172,1,56.41,56.41,0
ORD0416926,SKU0256,1,28.09,28.09,0
ORD0417315,SKU0127,1,24.74,24.74,0
ORD0417566,SKU0122,1,19.13,19.13,0
ORD0417570,SKU0076,1,14.84,14.84,0
ORD0418038,SKU0079,1,46.3,46.3,1
ORD0418683,SKU0172,1,56.41,56.41,0
ORD0419231,SKU0185,1,12.72,12.72,0
ORD0419398,SKU0226,1,27.93,27.93,0
ORD0419558,SKU0130,1,9.97,9.97,0
ORD0419880,SKU0114,1,30.24,30.24,0
ORD0420071,SKU0176,1,25.64,25.64,0
ORD0420161,SKU0127,1,24.74,24.74,0
ORD0420286,SKU0209,1,19.61,19.61,0
ORD0421019,SKU0117,1,9.15,9.15,0
ORD0421020,SKU0094,1,20.54,20.54,0
ORD0421153,SKU0205,1,37.16,37.16,0
ORD0422079,SKU0076,1,14.84,14.84,0
ORD0422187,SKU0106,2,18.54,37.08,0
ORD0423109,SKU0117,1,9.15,9.15,0
ORD0423374,SKU0219,1,35.96,35.96,0
ORD0423485,SKU0095,1,20.31,20.31,1
ORD0423537,SKU0110,1,2.6,2.6,0
ORD0423602,SKU0092,1,20.36,20.36,1
ORD0423906,SKU0122,1,19.13,19.13,0
ORD0424041,SKU0094,1,20.54,20.54,0
ORD0425113,SKU0008,1,5.98,5.98,1
ORD0425397,SKU0176,1,25.64,25.64,0
ORD0425420,SKU0029,1,27.88,27.88,0
ORD0425430,SKU0184,1,34.4,34.4,0
ORD0425646,SKU0251,1,15.63,15.63,0
ORD0425952,SKU0114,1,30.24,30.24,0
ORD0426021,SKU0169,1,7.65,7.65,0
ORD0426085,SKU0169,1,7.65,7.65,0
ORD0426255,SKU0051,1,25.45,25.45,0
ORD0426585,SKU0008,1,5.98,5.98,0
ORD0426689,SKU0172,1,56.41,56.41,0
ORD0427021,SKU0185,1,12.72,12.72,0
ORD0427239,SKU0176,1,25.64,25.64,0
ORD0427697,SKU0018,1,12.52,12.52,0
ORD0427914,SKU0023,1,9.17,9.17,0
ORD0428048,SKU0195,1,14.17,14.17,0
ORD0428090,SKU0159,1,48.84,48.84,0
ORD0428187,SKU0190,1,35.71,35.71,0
ORD0428469,SKU0073,1,17.37,17.37,0
ORD0429187,SKU0122,1,19.13,19.13,0
ORD0429988,SKU0015,1,23.68,23.68,0
ORD0430094,SKU0061,1,9.32,9.32,0
ORD0430782,SKU0219,1,35.96,35.96,0
ORD0430976,SKU0180,1,56.07,56.07,0
ORD0431098,SKU0061,1,9.32,9.32,0
ORD0431473,SKU0003,1,14.69,14.69,0
ORD0431969,SKU0053,1,23.79,23.79,0
ORD0432344,SKU0261,1,12.53,12.53,0
ORD0432353,SKU0143,1,13.42,13.42,0
ORD0432458,SKU0034,1,12.45,12.45,0
ORD0432594,SKU0210,1,41.76,41.76,0
ORD0432599,SKU0261,2,12.53,25.06,0
ORD0432847,SKU0169,1,7.65,7.65,0
ORD0432895,SKU0012,1,18.24,18.24,0
ORD0433140,SKU0117,2,9.15,18.3,0
ORD0433256,SKU0264,1,50.01,50.01,0
ORD0433530,SKU0106,1,18.54,18.54,0
ORD0433778,SKU0161,1,9.34,9.34,0
ORD0433802,SKU0013,1,8.3,8.3,1
ORD0433955,SKU0089,1,20.22,20.22,0
ORD0434063,SKU0067,1,51.91,51.91,0
ORD0434063,SKU0018,1,12.52,12.52,1
ORD0434215,SKU0218,1,40.37,40.37,0
ORD0434313,SKU0195,1,14.17,14.17,0
ORD0434384,SKU0130,1,9.97,9.97,0
ORD0434847,SKU0128,1,27.56,27.56,0
ORD0434888,SKU0023,1,9.17,9.17,0
ORD0434908,SKU0081,1,72.8,72.8,0
ORD0435505,SKU0176,1,25.64,25.64,0
ORD0435598,SKU0218,1,40.37,40.37,0
ORD0435808,SKU0122,1,19.13,19.13,0
ORD0435929,SKU0002,1,15.74,15.74,0
ORD0436484,SKU0087,1,5.09,5.09,0
ORD0436565,SKU0132,1,3.24,3.24,0
ORD0437144,SKU0135,1,21.67,21.67,0
ORD0437411,SKU0023,1,9.17,9.17,1
ORD0437754,SKU0062,1,31.95,31.95,0
ORD0438431,SKU0086,1,19.26,19.26,0
ORD0438550,SKU0023,1,9.17,9.17,0
ORD0439074,SKU0010,1,13.39,13.39,0
ORD0439101,SKU0194,1,48.89,48.89,0
ORD0439102,SKU0082,1,36.44,36.44,0
ORD0439140,SKU0087,1,5.09,5.09,0
ORD0439142,SKU0134,1,4.96,4.96,0
ORD0439176,SKU0012,1,18.24,18.24,0
ORD0439287,SKU0142,1,20.0,20.0,1
ORD0439331,SKU0001,1,5.48,5.48,0
ORD0439648,SKU0094,1,20.54,20.54,0
ORD0440029,SKU0134,1,4.96,4.96,0
ORD0440133,SKU0045,1,10.44,10.44,0
ORD0440269,SKU0035,1,20.86,20.86,0
ORD0440372,SKU0042,1,26.23,26.23,0
ORD0440372,SKU0266,1,71.05,71.05,0
ORD0440921,SKU0122,1,19.13,19.13,0
ORD0440949,SKU0266,1,71.05,71.05,0
ORD0441122,SKU0259,1,39.71,39.71,0
ORD0441218,SKU0013,1,8.3,8.3,0
ORD0441248,SKU0079,1,46.3,46.3,0
ORD0441389,SKU0021,1,23.97,23.97,0
ORD0442048,SKU0134,1,4.96,4.96,0
ORD0442056,SKU0061,1,9.32,9.32,0
ORD0442351,SKU0266,1,71.05,71.05,0
ORD0442420,SKU0069,1,67.92,67.92,0
ORD0442616,SKU0161,1,9.34,9.34,0
ORD0442652,SKU0045,1,10.44,10.44,0
ORD0442716,SKU0018,1,12.52,12.52,0
ORD0442828,SKU0266,1,71.05,71.05,0
ORD0442974,SKU0122,1,19.13,19.13,0
ORD0443050,SKU0028,1,7.24,7.24,0
ORD0443275,SKU0197,1,33.28,33.28,0
ORD0443289,SKU0099,1,16.26,16.26,0
ORD0443580,SKU0256,1,28.09,28.09,0
ORD0443733,SKU0092,1,20.36,20.36,0
ORD0443944,SKU0061,1,9.32,9.32,0
ORD0443948,SKU0117,1,9.15,9.15,0
ORD0443965,SKU0029,1,27.88,27.88,0
ORD0444236,SKU0094,1,20.54,20.54,0
ORD0444625,SKU0079,1,46.3,46.3,0
ORD0444949,SKU0213,1,19.5,19.5,1
ORD0445032,SKU0106,1,18.54,18.54,0
ORD0445324,SKU0095,1,20.31,20.31,0
ORD0445443,SKU0066,1,32.55,32.55,0
ORD0445468,SKU0226,1,27.93,27.93,0
ORD0445484,SKU0028,1,7.24,7.24,0
ORD0445774,SKU0070,1,23.41,23.41,0
ORD0445961,SKU0049,1,6.02,6.02,0
ORD0445964,SKU0054,1,19.75,19.75,0
ORD0447779,SKU0142,1,20.0,20.0,0
ORD0447821,SKU0122,1,19.13,19.13,0
ORD0448073,SKU0069,1,67.92,67.92,0
ORD0448304,SKU0030,1,3.91,3.91,1
ORD0448568,SKU0050,1,18.79,18.79,0
ORD0448593,SKU0115,1,3.05,3.05,0
ORD0449045,SKU0195,1,14.17,14.17,0
ORD0449157,SKU0181,1,13.82,13.82,0
ORD0449214,SKU0239,1,61.98,61.98,0
ORD0449539,SKU0095,1,20.31,20.31,0
ORD0449655,SKU0213,1,19.5,19.5,0
ORD0449781,SKU0240,1,10.18,10.18,0
ORD0450189,SKU0100,1,6.92,6.92,0
ORD0450308,SKU0254,1,11.92,11.92,0
ORD0450424,SKU0127,1,24.74,24.74,0
ORD0450662,SKU0094,1,20.54,20.54,0
ORD0450968,SKU0260,1,50.74,50.74,0
ORD0451125,SKU0122,1,19.13,19.13,0
ORD0451320,SKU0050,1,18.79,18.79,0
ORD0451525,SKU0180,1,56.07,56.07,0
ORD0451535,SKU0076,1,14.84,14.84,0
ORD0451780,SKU0190,1,35.71,35.71,0
ORD0452251,SKU0257,1,40.39,40.39,0
ORD0452504,SKU0181,1,13.82,13.82,0
ORD0453147,SKU0176,1,25.64,25.64,0
ORD0453455,SKU0061,1,9.32,9.32,0
ORD0453675,SKU0114,1,30.24,30.24,0
ORD0454844,SKU0043,1,31.63,31.63,0
ORD0454945,SKU0079,1,46.3,46.3,0
ORD0455538,SKU0122,1,19.13,19.13,0
ORD0455734,SKU0226,1,27.93,27.93,0
ORD0456145,SKU0172,1,56.41,56.41,0
ORD0456438,SKU0225,1,24.7,24.7,0
ORD0456581,SKU0106,1,18.54,18.54,0
ORD0457080,SKU0154,1,8.44,8.44,0
ORD0457194,SKU0070,1,23.41,23.41,0
ORD0457288,SKU0161,1,9.34,9.34,0
ORD0457550,SKU0251,1,15.63,15.63,0
ORD0458113,SKU0018,1,12.52,12.52,0
ORD0458465,SKU0142,1,20.0,20.0,0
ORD0458499,SKU0012,1,18.24,18.24,0
ORD0458733,SKU0037,1,22.48,22.48,0
ORD0459583,SKU0012,1,18.24,18.24,0
ORD0459650,SKU0076,1,14.84,14.84,0
ORD0459909,SKU0053,1,23.79,23.79,0
ORD0460039,SKU0261,1,12.53,12.53,0
ORD0460515,SKU0184,1,34.4,34.4,0
ORD0460836,SKU0104,1,18.19,18.19,0
ORD0461257,SKU0188,1,54.08,54.08,0
ORD0461435,SKU0122,1,19.13,19.13,0
ORD0461655,SKU0181,1,13.82,13.82,0
ORD0461838,SKU0181,1,13.82,13.82,0
ORD0462088,SKU0095,1,20.31,20.31,0
ORD0462298,SKU0242,1,18.51,18.51,0
ORD0462414,SKU0259,1,39.71,39.71,0
ORD0462549,SKU0005,1,7.42,7.42,0
ORD0462567,SKU0225,1,24.7,24.7,0
ORD0463185,SKU0059,1,28.76,28.76,0
ORD0463531,SKU0181,1,13.82,13.82,0
ORD0463565,SKU0012,1,18.24,18.24,0
ORD0463772,SKU0117,1,9.15,9.15,0
ORD0463938,SKU0176,1,25.64,25.64,0
ORD0463962,SKU0086,1,19.26,19.26,0
ORD0464009,SKU0035,1,20.86,20.86,0
ORD0464140,SKU0050,1,18.79,18.79,0
ORD0464165,SKU0122,1,19.13,19.13,0
ORD0464553,SKU0106,1,18.54,18.54,0
ORD0464569,SKU0260,1,50.74,50.74,0
ORD0464952,SKU0185,1,12.72,12.72,0
ORD0465615,SKU0226,1,27.93,27.93,0
ORD0465926,SKU0207,1,25.01,25.01,0
ORD0466035,SKU0066,1,32.55,32.55,0
ORD0466095,SKU0127,1,24.74,24.74,0
ORD0466182,SKU0018,1,12.52,12.52,0
ORD0466231,SKU0046,1,6.75,6.75,0
ORD0466482,SKU0225,1,24.7,24.7,0
ORD0466520,SKU0099,1,16.26,16.26,0
ORD0466933,SKU0002,1,15.74,15.74,0
ORD0466935,SKU0266,1,71.05,71.05,0
ORD0467325,SKU0179,1,29.61,29.61,0
ORD0468299,SKU0081,1,72.8,72.8,0
ORD0468393,SKU0261,1,12.53,12.53,0
ORD0468458,SKU0063,1,55.12,55.12,0
ORD0468650,SKU0099,1,16.26,16.26,0
ORD0469088,SKU0219,1,35.96,35.96,0
ORD0469147,SKU0207,1,25.01,25.01,1
ORD0469158,SKU0079,1,46.3,46.3,0
ORD0469528,SKU0043,1,31.63,31.63,0
ORD0469589,SKU0129,2,26.06,52.12,0
ORD0469684,SKU0161,1,9.34,9.34,0
ORD0469805,SKU0132,1,3.24,3.24,0
ORD0469948,SKU0050,1,18.79,18.79,0
ORD0470120,SKU0091,1,19.26,19.26,0
ORD0470177,SKU0266,1,71.05,71.05,0
ORD0470185,SKU0135,1,21.67,21.67,0
ORD0470748,SKU0018,1,12.52,12.52,0
ORD0471195,SKU0198,1,22.7,22.7,0
ORD0471247,SKU0218,1,40.37,40.37,0
ORD0471328,SKU0095,1,20.31,20.31,0
ORD0471739,SKU0165,1,16.74,16.74,0
ORD0471814,SKU0127,1,24.74,24.74,0
ORD0472053,SKU0103,1,19.38,19.38,0
ORD0472333,SKU0117,1,9.15,9.15,0
ORD0472473,SKU0093,1,5.95,5.95,0
ORD0472586,SKU0086,1,19.26,19.26,0
ORD0473113,SKU0179,1,29.61,29.61,0
ORD0473618,SKU0094,1,20.54,20.54,0
ORD0474215,SKU0259,2,39.71,79.42,0
ORD0474385,SKU0176,1,25.64,25.64,0
ORD0474406,SKU0017,1,21.35,21.35,0
ORD0474742,SKU0134,1,4.96,4.96,0
ORD0475209,SKU0135,1,21.67,21.67,0
ORD0475222,SKU0154,1,8.44,8.44,0
ORD0475249,SKU0266,1,71.05,71.05,0
ORD0475342,SKU0264,1,50.01,50.01,0
ORD0475839,SKU0156,1,10.8,10.8,0
ORD0475996,SKU0106,1,18.54,18.54,0
ORD0476061,SKU0143,1,13.42,13.42,0
ORD0476304,SKU0212,1,22.78,22.78,1
ORD0476311,SKU0049,1,6.02,6.02,0
ORD0476539,SKU0043,1,31.63,31.63,0
ORD0476641,SKU0068,1,71.63,71.63,0
ORD0476809,SKU0106,1,18.54,18.54,0
ORD0477410,SKU0018,1,12.52,12.52,0
ORD0477520,SKU0176,1,25.64,25.64,0
ORD0477639,SKU0136,1,29.6,29.6,0
ORD0477665,SKU0012,1,18.24,18.24,0
ORD0477910,SKU0169,1,7.65,7.65,0
ORD0477911,SKU0207,1,25.01,25.01,0
ORD0478337,SKU0257,1,40.39,40.39,0
ORD0478387,SKU0113,1,31.57,31.57,0
ORD0478494,SKU0261,3,12.53,37.59,0
ORD0478972,SKU0022,1,15.62,15.62,0
ORD0479166,SKU0142,1,20.0,20.0,0
ORD0479246,SKU0066,1,32.55,32.55,0
ORD0479517,SKU0095,1,20.31,20.31,1
ORD0479524,SKU0127,1,24.74,24.74,0
ORD0479929,SKU0156,1,10.8,10.8,0
ORD0479953,SKU0219,1,35.96,35.96,0
ORD0480694,SKU0012,1,18.24,18.24,0
ORD0480870,SKU0156,1,10.8,10.8,0
ORD0481119,SKU0179,1,29.61,29.61,0
ORD0481398,SKU0032,1,25.5,25.5,0
ORD0481712,SKU0188,1,54.08,54.08,0
ORD0481879,SKU0169,1,7.65,7.65,0
ORD0481968,SKU0266,1,71.05,71.05,0
ORD0482196,SKU0085,1,17.61,17.61,0
ORD0482532,SKU0042,1,26.23,26.23,0
ORD0483041,SKU0176,1,25.64,25.64,0
ORD0483211,SKU0023,1,9.17,9.17,0
ORD0483550,SKU0181,1,13.82,13.82,0
