datetime,zone_id,requests,completed,unfulfilled,active_captains,avg_eta_promised_min,avg_eta_actual_min,avg_surge
2026-01-02 14:00:00,Z09,3,3,0,1,7.1,7.6,0.99
2026-01-04 06:00:00,Z09,0,0,0,1,6.8,6.2,0.97
2026-01-05 14:00:00,Z09,3,3,0,1,7.1,6.5,1.03
2026-01-19 23:00:00,Z09,1,1,0,1,7.1,7.0,0.98
2026-01-22 00:00:00,Z09,0,0,0,1,7.3,5.4,1.03
2026-01-24 19:00:00,Z09,4,4,0,1,7.4,7.7,0.98
2026-01-25 16:00:00,Z09,2,2,0,1,7.2,7.3,1.01
2026-01-27 19:00:00,Z09,5,4,1,1,6.8,9.3,1.18
2026-02-04 20:00:00,Z09,3,3,0,1,7.1,7.3,1.01
2026-02-07 07:00:00,Z09,5,4,1,1,6.9,7.4,1.16
2026-02-08 04:00:00,Z09,2,2,0,1,6.7,7.4,0.99
2026-02-11 11:00:00,Z09,2,2,0,1,7.0,6.7,1.0
2026-02-13 05:00:00,Z09,2,2,0,1,7.1,6.1,1.02
2026-02-17 04:00:00,Z09,0,0,0,1,7.0,5.9,1.03
2026-02-22 21:00:00,Z09,3,3,0,1,6.8,6.4,1.04
2026-02-23 00:00:00,Z09,1,1,0,1,7.0,6.8,1.0
2026-02-23 11:00:00,Z09,1,1,0,1,7.0,6.1,0.99
2026-02-25 17:00:00,Z09,2,1,1,1,7.2,9.0,1.72
2026-02-27 13:00:00,Z09,4,3,1,1,7.2,8.5,1.25
2026-02-28 11:00:00,Z09,4,3,1,1,6.9,8.6,1.22
2026-03-06 01:00:00,Z09,1,1,0,1,7.2,7.1,1.01
2026-03-09 13:00:00,Z09,1,1,0,1,7.3,6.5,1.0
2026-03-13 10:00:00,Z09,3,2,1,1,7.3,8.8,1.37
2026-03-17 17:00:00,Z09,3,3,0,1,7.0,7.3,1.06
2026-03-19 12:00:00,Z09,2,2,0,1,7.3,7.3,0.96
2026-03-19 17:00:00,Z09,4,4,0,1,6.6,6.8,0.99
2026-03-30 02:00:00,Z09,0,0,0,1,7.0,5.6,0.96
2026-04-03 07:00:00,Z09,3,3,0,1,7.3,6.7,0.99
2026-04-11 03:00:00,Z09,0,0,0,1,6.9,6.2,1.05
2026-04-14 11:00:00,Z09,2,2,0,1,6.9,6.7,1.01
2026-04-15 07:00:00,Z09,1,1,0,1,7.1,7.6,1.02
2026-04-16 06:00:00,Z09,4,2,2,1,6.9,10.9,1.72
2026-04-20 09:00:00,Z09,1,1,0,1,7.0,6.2,0.99
2026-04-20 10:00:00,Z09,1,1,0,1,7.3,7.0,0.99
2026-04-26 11:00:00,Z09,2,1,1,1,7.4,10.1,1.72
2026-04-26 14:00:00,Z09,5,5,0,2,6.9,6.5,1.02
2026-04-27 14:00:00,Z09,3,3,0,1,6.7,7.0,0.98
2026-04-28 04:00:00,Z09,0,0,0,1,7.4,5.4,0.97
2026-04-28 06:00:00,Z09,1,1,0,1,6.8,7.4,0.97
2026-04-30 07:00:00,Z09,6,4,2,1,7.0,8.0,1.36
2026-04-30 15:00:00,Z09,4,3,1,1,7.1,8.4,1.25
2026-05-08 10:00:00,Z09,2,1,1,1,6.8,10.2,1.7
2026-05-09 00:00:00,Z09,1,1,0,1,7.1,7.7,1.0
2026-05-09 12:00:00,Z09,3,3,0,1,7.2,6.5,0.97
2026-05-12 05:00:00,Z09,0,0,0,1,7.0,5.9,1.0
2026-05-14 05:00:00,Z09,1,1,0,1,7.0,6.9,1.01
2026-05-17 08:00:00,Z09,3,3,0,1,7.0,6.7,0.99
2026-05-20 09:00:00,Z09,1,1,0,1,6.9,7.6,0.99
2026-05-27 04:00:00,Z09,0,0,0,1,6.9,5.6,1.01
2026-05-29 10:00:00,Z09,2,2,0,1,7.1,6.9,1.02
2026-05-30 17:00:00,Z09,5,5,0,2,7.1,7.0,1.0
2026-06-01 13:00:00,Z09,1,1,0,1,7.2,7.3,1.04
2026-06-06 10:00:00,Z09,0,0,0,1,6.6,5.8,1.02
2026-06-07 18:00:00,Z09,3,2,1,1,7.1,9.7,1.36
2026-06-09 02:00:00,Z09,0,0,0,1,6.9,6.1,1.03
2026-06-09 06:00:00,Z09,1,1,0,1,6.8,7.0,1.02
2026-06-09 22:00:00,Z09,2,2,0,1,6.8,6.7,0.99
2026-06-19 10:00:00,Z09,4,4,0,1,7.1,6.5,0.99
2026-06-26 02:00:00,Z09,2,2,0,1,7.0,7.2,0.98
2026-06-27 17:00:00,Z09,4,3,1,1,7.3,8.1,1.29
2026-06-29 16:00:00,Z09,0,0,0,1,7.0,5.7,1.02
2025-07-04 17:00:00,Z10,1,1,0,1,9.4,10.0,0.99
2025-07-06 08:00:00,Z10,2,2,0,1,9.5,9.5,1.01
2025-07-06 12:00:00,Z10,3,3,0,1,9.0,11.6,1.0
2025-07-07 10:00:00,Z10,1,1,0,1,9.5,8.8,1.01
2025-07-09 11:00:00,Z10,1,1,0,1,9.3,8.9,1.01
2025-07-13 14:00:00,Z10,2,1,1,1,9.8,14.1,1.67
2025-07-14 12:00:00,Z10,1,1,0,1,9.7,9.8,1.02
2025-07-17 22:00:00,Z10,2,1,1,1,10.1,13.2,1.71
2025-07-18 01:00:00,Z10,0,0,0,1,9.2,8.1,1.01
2025-07-19 12:00:00,Z10,3,2,1,1,9.3,11.3,1.33
2025-07-20 01:00:00,Z10,0,0,0,1,9.4,7.3,0.98
2025-07-24 12:00:00,Z10,1,1,0,1,9.2,9.6,1.01
2025-07-25 07:00:00,Z10,1,1,0,1,9.2,9.7,1.01
2025-07-25 14:00:00,Z10,1,1,0,1,9.0,8.6,0.95
2025-07-28 12:00:00,Z10,0,0,0,1,9.6,8.5,0.96
2025-07-28 23:00:00,Z10,0,0,0,1,9.8,7.8,1.02
2025-07-29 02:00:00,Z10,0,0,0,1,9.0,7.7,1.02
2025-08-02 06:00:00,Z10,3,2,1,1,9.8,11.5,1.32
2025-08-02 15:00:00,Z10,2,1,1,1,10.1,14.3,1.68
2025-08-03 00:00:00,Z10,2,2,0,1,9.6,9.1,1.03
2025-08-03 09:00:00,Z10,2,1,1,1,9.4,14.0,1.78
2025-08-13 07:00:00,Z10,1,1,0,1,9.2,10.0,0.99
2025-08-15 03:00:00,Z10,1,1,0,1,9.5,8.2,0.98
2025-08-20 13:00:00,Z10,0,0,0,1,9.0,8.5,0.99
2025-08-24 19:00:00,Z10,5,5,0,2,9.2,8.3,0.96
2025-08-26 06:00:00,Z10,1,1,0,1,9.2,8.8,1.02
2025-08-26 08:00:00,Z10,2,2,0,1,9.0,9.7,1.01
2025-08-30 21:00:00,Z10,3,3,0,1,9.4,9.5,1.01
2025-09-01 05:00:00,Z10,2,2,0,1,9.4,8.9,0.99
2025-09-02 07:00:00,Z10,3,2,1,1,9.4,10.7,1.36
2025-09-02 09:00:00,Z10,2,2,0,1,9.7,10.1,0.95
2025-09-03 12:00:00,Z10,1,1,0,1,9.4,8.5,0.99
2025-09-07 02:00:00,Z10,0,0,0,1,9.5,8.9,1.0
2025-09-09 02:00:00,Z10,0,0,0,1,9.5,8.0,1.02
2025-09-10 12:00:00,Z10,0,0,0,1,9.2,8.1,1.01
2025-09-11 13:00:00,Z10,2,1,1,1,10.1,12.7,1.75
2025-09-25 00:00:00,Z10,0,0,0,1,9.7,9.2,1.02
2025-09-26 14:00:00,Z10,1,1,0,1,9.2,10.7,1.01
2025-10-01 16:00:00,Z10,2,2,0,1,9.4,10.1,0.97
2025-10-03 08:00:00,Z10,2,2,0,1,9.3,8.9,1.05
2025-10-07 00:00:00,Z10,0,0,0,1,9.1,7.1,1.04
2025-10-07 08:00:00,Z10,1,1,0,1,9.0,9.9,0.98
2025-10-07 22:00:00,Z10,2,2,0,1,9.1,8.5,1.02
2025-10-09 15:00:00,Z10,2,2,0,1,9.4,10.2,0.99
2025-10-12 07:00:00,Z10,0,0,0,1,9.5,8.5,0.98
2025-10-13 08:00:00,Z10,3,3,0,1,9.2,8.7,1.02
2025-10-18 06:00:00,Z10,1,1,0,1,9.6,9.6,0.97
2025-10-19 15:00:00,Z10,0,0,0,1,9.3,7.5,0.99
2025-10-20 01:00:00,Z10,0,0,0,1,9.1,7.5,1.01
2025-10-20 09:00:00,Z10,0,0,0,1,9.2,8.0,1.02
2025-10-26 04:00:00,Z10,1,1,0,1,9.5,9.4,1.01
2025-10-27 12:00:00,Z10,3,3,0,1,9.8,10.6,1.01
2025-11-01 11:00:00,Z10,0,0,0,1,9.1,7.7,1.0
2025-11-04 07:00:00,Z10,1,1,0,1,9.4,9.8,0.97
2025-11-04 08:00:00,Z10,3,3,0,1,9.2,8.7,0.99
2025-11-08 02:00:00,Z10,0,0,0,1,9.5,7.8,0.99
2025-11-09 12:00:00,Z10,0,0,0,1,9.5,6.5,0.99
2025-11-10 05:00:00,Z10,0,0,0,1,9.9,7.5,0.99
2025-11-13 00:00:00,Z10,0,0,0,1,9.3,6.8,0.98
2025-11-13 19:00:00,Z10,3,3,0,1,9.6,8.9,1.02
2025-11-14 03:00:00,Z10,0,0,0,1,9.3,7.0,0.98
2025-11-15 18:00:00,Z10,1,1,0,1,9.1,8.6,1.02
2025-11-19 07:00:00,Z10,1,1,0,1,9.0,9.6,0.98
2025-11-21 01:00:00,Z10,2,2,0,1,9.6,10.2,0.99
2025-11-22 20:00:00,Z10,5,5,0,2,9.6,9.5,1.01
2025-11-23 08:00:00,Z10,0,0,0,1,9.2,8.1,0.97
2025-11-27 07:00:00,Z10,4,4,0,1,9.3,10.3,0.97
2025-11-30 09:00:00,Z10,3,3,0,1,9.2,8.8,1.01
2025-12-03 07:00:00,Z10,1,1,0,1,9.8,10.6,0.98
2025-12-05 22:00:00,Z10,1,1,0,1,9.4,9.8,1.0
2025-12-06 06:00:00,Z10,0,0,0,1,9.0,8.2,0.99
2025-12-08 16:00:00,Z10,3,3,0,1,9.3,8.8,0.98
2025-12-10 01:00:00,Z10,2,1,1,1,9.0,13.6,1.71
2025-12-10 02:00:00,Z10,0,0,0,1,9.2,8.5,1.0
2025-12-11 06:00:00,Z10,2,2,0,1,9.4,9.5,1.02
2025-12-15 21:00:00,Z10,1,1,0,1,9.3,8.8,0.98
2025-12-16 06:00:00,Z10,1,1,0,1,9.4,8.1,0.97
2025-12-21 18:00:00,Z10,4,4,0,1,9.3,9.5,1.05
2025-12-22 13:00:00,Z10,1,1,0,1,9.2,10.6,0.95
2025-12-27 14:00:00,Z10,2,1,1,1,9.5,14.6,1.72
2025-12-29 15:00:00,Z10,1,1,0,1,9.4,8.8,0.99
2025-12-31 07:00:00,Z10,2,2,0,1,9.1,8.8,1.02
2025-12-31 14:00:00,Z10,1,1,0,1,9.3,7.5,1.02
2026-01-07 12:00:00,Z10,1,1,0,1,9.6,9.5,1.01
2026-01-09 19:00:00,Z10,2,1,1,1,9.8,12.8,1.74
2026-01-10 09:00:00,Z10,2,1,1,1,9.3,16.6,1.64
2026-01-16 14:00:00,Z10,3,2,1,1,9.5,12.3,1.39
2026-01-20 09:00:00,Z10,1,1,0,1,9.3,8.9,1.02
2026-01-21 13:00:00,Z10,0,0,0,1,9.4,8.8,0.99
2026-01-23 10:00:00,Z10,0,0,0,1,9.6,8.4,0.99
2026-01-25 11:00:00,Z10,5,5,0,2,9.6,9.6,1.0
2026-01-28 05:00:00,Z10,1,1,0,1,9.7,9.6,0.99
2026-01-28 11:00:00,Z10,1,1,0,1,9.2,10.0,1.0
2026-01-30 21:00:00,Z10,3,3,0,1,9.3,10.1,1.05
2026-02-04 05:00:00,Z10,0,0,0,1,9.5,7.1,0.98
2026-02-08 00:00:00,Z10,0,0,0,1,9.4,8.5,0.96
2026-02-15 17:00:00,Z10,4,3,1,1,9.3,10.7,1.24
2026-02-18 04:00:00,Z10,0,0,0,1,9.5,8.2,1.02
2026-02-25 12:00:00,Z10,1,1,0,1,9.5,9.7,0.97
2026-02-28 08:00:00,Z10,4,4,0,1,9.7,9.7,1.03
2026-02-28 21:00:00,Z10,3,2,1,1,9.6,12.1,1.33
2026-03-01 22:00:00,Z10,5,5,0,2,9.0,8.0,1.0
2026-03-03 04:00:00,Z10,0,0,0,1,9.6,7.4,1.01
2026-03-04 00:00:00,Z10,0,0,0,1,9.9,8.7,1.01
2026-03-18 22:00:00,Z10,0,0,0,1,9.1,8.5,1.0
2026-03-28 12:00:00,Z10,2,1,1,1,9.7,14.0,1.75
2026-03-29 03:00:00,Z10,0,0,0,1,9.8,8.5,1.01
2026-04-03 20:00:00,Z10,5,4,1,1,9.6,11.5,1.19
2026-04-06 19:00:00,Z10,2,2,0,1,9.6,9.5,0.99
2026-04-08 14:00:00,Z10,3,3,0,1,9.7,8.6,1.04
2026-04-11 04:00:00,Z10,0,0,0,1,9.6,7.9,0.99
2026-04-12 21:00:00,Z10,1,1,0,1,9.1,9.7,0.99
2026-04-14 06:00:00,Z10,3,3,0,1,10.0,8.9,0.98
2026-04-17 12:00:00,Z10,4,3,1,1,9.0,12.1,1.24
2026-04-18 05:00:00,Z10,0,0,0,1,9.3,7.4,1.01
2026-04-19 11:00:00,Z10,1,1,0,1,9.4,9.3,0.99
2026-04-29 04:00:00,Z10,1,1,0,1,9.2,8.7,1.02
2026-04-29 21:00:00,Z10,1,1,0,1,9.0,10.0,1.03
2026-05-05 07:00:00,Z10,1,1,0,1,9.3,9.9,0.99
2026-05-06 15:00:00,Z10,2,1,1,1,9.3,14.6,1.76
2026-05-13 22:00:00,Z10,2,2,0,1,9.8,10.5,0.97
2026-05-17 06:00:00,Z10,2,2,0,1,9.3,7.9,0.97
2026-05-19 05:00:00,Z10,0,0,0,1,9.1,6.9,1.01
2026-05-19 08:00:00,Z10,2,1,1,1,9.6,14.1,1.72
2026-05-23 04:00:00,Z10,0,0,0,1,9.7,8.5,0.99
2026-05-27 14:00:00,Z10,1,1,0,1,9.0,9.5,1.03
2026-06-10 21:00:00,Z10,5,5,0,2,9.8,10.7,0.98
2026-06-11 10:00:00,Z10,4,3,1,1,9.3,11.6,1.19
2026-06-16 16:00:00,Z10,4,4,0,1,9.7,8.8,1.02
2026-06-19 05:00:00,Z10,0,0,0,1,9.1,7.7,0.99
2026-06-21 10:00:00,Z10,2,1,1,1,9.1,12.9,1.71
2026-06-25 02:00:00,Z10,0,0,0,1,9.3,8.4,1.01
2025-07-02 07:00:00,Z11,0,0,0,1,4.7,6.4,0.98
2025-07-04 19:00:00,Z11,2,2,0,1,4.6,9.3,0.98
2025-07-11 01:00:00,Z11,0,0,0,1,4.7,7.1,0.99
2025-07-12 07:00:00,Z11,3,3,0,1,5.0,7.9,0.99
2025-07-12 12:00:00,Z11,7,6,1,2,5.1,8.3,1.17
2025-07-13 04:00:00,Z11,0,0,0,1,4.6,6.9,0.99
2025-07-16 08:00:00,Z11,1,1,0,1,5.0,8.7,0.99
2025-07-17 22:00:00,Z11,0,0,0,1,4.7,7.2,1.01
2025-07-22 15:00:00,Z11,3,3,0,1,5.0,7.7,1.0
2025-07-25 00:00:00,Z11,2,1,1,1,4.8,12.8,1.68
2025-07-26 05:00:00,Z11,0,0,0,1,4.7,7.6,1.02
2025-08-01 13:00:00,Z11,4,3,1,1,4.8,10.4,1.22
2025-08-02 10:00:00,Z11,2,2,0,1,4.8,7.9,1.02
2025-08-03 07:00:00,Z11,1,1,0,1,4.8,8.9,1.02
2025-08-04 00:00:00,Z11,0,0,0,1,5.0,6.9,1.0
2025-08-05 04:00:00,Z11,0,0,0,1,4.7,7.2,1.02
2025-08-06 13:00:00,Z11,3,2,1,1,4.6,11.7,1.36
2025-08-13 21:00:00,Z11,5,4,1,1,4.9,9.8,1.2
2025-08-14 19:00:00,Z11,6,6,0,2,4.7,8.4,0.98
2025-08-25 05:00:00,Z11,0,0,0,1,5.0,6.6,1.03
2025-08-25 09:00:00,Z11,4,4,0,1,4.7,8.5,1.02
2025-08-26 01:00:00,Z11,0,0,0,1,5.0,7.2,0.99
2025-08-26 09:00:00,Z11,1,1,0,1,4.7,8.2,0.98
2025-08-29 20:00:00,Z11,5,4,1,1,4.8,10.4,1.2
2025-09-03 09:00:00,Z11,1,1,0,1,4.9,8.4,1.04
2025-09-04 22:00:00,Z11,2,1,1,1,4.9,10.8,1.78
2025-09-05 22:00:00,Z11,4,3,1,1,4.7,10.0,1.25
2025-09-07 22:00:00,Z11,1,1,0,1,4.6,8.0,0.99
2025-09-09 12:00:00,Z11,0,0,0,1,4.7,7.1,1.01
2025-09-15 17:00:00,Z11,0,0,0,1,4.7,8.6,1.02
2025-09-16 21:00:00,Z11,2,1,1,1,4.5,11.6,1.69
2025-09-25 12:00:00,Z11,3,2,1,1,4.8,9.9,1.36
2025-09-25 17:00:00,Z11,2,2,0,1,4.8,7.8,0.99
2025-09-27 10:00:00,Z11,0,0,0,1,4.7,7.8,1.0
2025-09-27 21:00:00,Z11,1,1,0,1,4.9,7.7,0.98
2025-10-03 05:00:00,Z11,0,0,0,1,4.8,7.8,1.01
2025-10-05 10:00:00,Z11,5,4,1,1,4.6,8.8,1.19
2025-10-06 03:00:00,Z11,0,0,0,1,4.9,7.6,1.03
2025-10-06 08:00:00,Z11,1,1,0,1,4.9,7.4,1.02
2025-10-10 16:00:00,Z11,5,4,1,1,4.8,10.2,1.19
2025-10-10 17:00:00,Z11,5,5,0,2,4.8,8.1,0.99
2025-10-12 05:00:00,Z11,1,1,0,1,4.8,9.2,0.98
2025-10-18 23:00:00,Z11,1,1,0,1,4.8,8.2,0.97
2025-10-27 15:00:00,Z11,1,1,0,1,4.9,8.4,1.01
2025-10-27 19:00:00,Z11,3,3,0,1,4.7,8.1,0.98
2025-11-02 11:00:00,Z11,2,1,1,1,4.8,10.4,1.7
2025-11-09 19:00:00,Z11,5,4,1,1,4.6,9.1,1.2
2025-11-11 18:00:00,Z11,4,4,0,1,4.8,9.0,1.01
2025-11-12 16:00:00,Z11,0,0,0,1,4.6,7.5,1.0
2025-11-13 00:00:00,Z11,0,0,0,1,4.8,6.4,1.0
2025-11-20 11:00:00,Z11,1,1,0,1,4.7,8.0,1.04
2025-11-21 17:00:00,Z11,4,4,0,1,4.9,9.5,1.03
2025-11-25 19:00:00,Z11,4,3,1,1,4.9,9.8,1.2
2025-11-28 03:00:00,Z11,0,0,0,1,4.8,7.7,1.01
2025-12-01 11:00:00,Z11,2,2,0,1,4.7,8.8,1.0
2025-12-01 16:00:00,Z11,1,1,0,1,4.9,7.6,0.98
2025-12-03 05:00:00,Z11,0,0,0,1,5.1,7.0,1.02
2025-12-04 15:00:00,Z11,3,3,0,1,4.8,8.0,1.01
2025-12-08 12:00:00,Z11,3,3,0,1,4.8,8.6,1.0
2025-12-09 03:00:00,Z11,2,2,0,1,4.9,8.7,1.02
2025-12-12 20:00:00,Z11,4,4,0,1,5.0,8.3,0.99
2025-12-13 12:00:00,Z11,2,2,0,1,4.8,8.1,1.0
2025-12-15 22:00:00,Z11,1,1,0,1,4.9,8.1,1.01
2025-12-23 10:00:00,Z11,0,0,0,1,4.8,6.6,1.02
2025-12-25 05:00:00,Z11,0,0,0,1,4.7,7.6,1.05
2025-12-26 02:00:00,Z11,1,1,0,1,4.8,8.1,1.0
2025-12-31 08:00:00,Z11,0,0,0,1,4.8,6.4,1.03
2026-01-01 14:00:00,Z11,4,4,0,1,4.8,8.5,0.99
2026-01-03 12:00:00,Z11,5,5,0,2,5.2,9.3,0.93
2026-01-05 15:00:00,Z11,2,1,1,1,4.7,11.3,1.72
2026-01-07 13:00:00,Z11,2,1,1,1,5.0,11.8,1.72
2026-01-08 17:00:00,Z11,4,4,0,1,4.9,8.7,0.98
2026-01-09 13:00:00,Z11,3,2,1,1,4.8,11.5,1.36
2026-01-12 14:00:00,Z11,0,0,0,1,4.8,7.8,1.01
2026-01-13 12:00:00,Z11,2,1,1,1,4.8,11.3,1.73
2026-01-16 08:00:00,Z11,2,1,1,1,5.0,10.7,1.72
2026-01-16 10:00:00,Z11,2,1,1,1,5.0,12.5,1.75
2026-01-17 15:00:00,Z11,2,2,0,1,4.9,9.2,1.0
2026-01-18 23:00:00,Z11,3,2,1,1,4.7,11.4,1.39
2026-01-20 03:00:00,Z11,1,1,0,1,4.9,9.5,0.99
2026-01-22 10:00:00,Z11,2,1,1,1,4.6,13.0,1.73
2026-01-23 19:00:00,Z11,4,4,0,1,4.7,9.0,1.01
2026-01-25 13:00:00,Z11,3,3,0,1,4.6,8.0,1.0
2026-02-02 10:00:00,Z11,2,1,1,1,4.8,12.3,1.75
2026-02-02 15:00:00,Z11,3,2,1,1,4.8,10.8,1.37
2026-02-03 20:00:00,Z11,5,4,1,1,4.8,9.7,1.21
2026-02-04 05:00:00,Z11,1,1,0,1,4.6,9.5,1.02
2026-02-10 03:00:00,Z11,1,1,0,1,5.1,8.2,0.99
2026-02-11 19:00:00,Z11,4,4,0,1,4.8,9.3,1.04
2026-02-12 08:00:00,Z11,2,1,1,1,4.9,10.8,1.74
2026-02-17 15:00:00,Z11,2,2,0,1,4.8,8.3,0.98
2026-02-26 00:00:00,Z11,0,0,0,1,4.8,7.6,0.99
2026-02-26 19:00:00,Z11,5,4,1,1,5.0,8.5,1.17
2026-03-03 20:00:00,Z11,3,2,1,1,4.8,11.3,1.35
2026-03-07 20:00:00,Z11,7,7,0,2,4.8,9.9,0.97
2026-03-08 18:00:00,Z11,5,4,1,1,4.9,9.8,1.18
2026-03-09 07:00:00,Z11,0,0,0,1,4.8,7.3,0.95
2026-03-09 17:00:00,Z11,1,1,0,1,4.5,9.2,1.0
2026-03-16 05:00:00,Z11,0,0,0,1,4.8,7.2,1.03
2026-03-18 05:00:00,Z11,0,0,0,1,4.8,7.2,1.0
2026-03-22 14:00:00,Z11,2,1,1,1,4.8,11.7,1.67
2026-03-23 21:00:00,Z11,1,1,0,1,4.8,8.2,0.99
2026-03-26 15:00:00,Z11,0,0,0,1,4.9,6.2,1.01
2026-03-26 23:00:00,Z11,0,0,0,1,4.8,7.5,1.0
2026-03-28 09:00:00,Z11,0,0,0,1,4.8,6.6,1.02
2026-03-29 02:00:00,Z11,0,0,0,1,4.8,6.0,1.0
2026-03-30 20:00:00,Z11,1,1,0,1,5.1,9.8,0.96
2026-03-31 00:00:00,Z11,0,0,0,1,4.8,7.2,1.01
2026-04-01 17:00:00,Z11,1,1,0,1,4.8,8.3,0.99
2026-04-04 09:00:00,Z11,3,2,1,1,4.7,11.0,1.37
2026-04-07 22:00:00,Z11,1,1,0,1,4.8,9.0,1.01
2026-04-09 04:00:00,Z11,0,0,0,1,4.9,6.9,0.97
2026-04-12 07:00:00,Z11,1,1,0,1,4.7,9.6,1.0
2026-04-12 20:00:00,Z11,5,5,0,2,4.9,7.9,1.01
2026-04-15 05:00:00,Z11,2,2,0,1,4.8,8.1,1.02
2026-04-17 02:00:00,Z11,0,0,0,1,4.9,6.9,0.99
2026-04-19 03:00:00,Z11,0,0,0,1,4.8,6.8,1.02
2026-04-20 21:00:00,Z11,4,4,0,1,4.8,8.5,1.01
2026-04-21 01:00:00,Z11,0,0,0,1,4.8,8.2,0.96
2026-04-25 20:00:00,Z11,3,2,1,1,5.0,8.8,1.34
2026-05-04 00:00:00,Z11,1,1,0,1,4.8,8.7,0.98
2026-05-06 05:00:00,Z11,2,1,1,1,4.9,12.0,1.73
2026-05-09 07:00:00,Z11,0,0,0,1,4.8,6.5,1.02
2026-05-09 23:00:00,Z11,1,1,0,1,4.9,8.3,0.98
2026-05-10 16:00:00,Z11,7,7,0,2,5.0,8.3,0.99
2026-05-11 03:00:00,Z11,0,0,0,1,4.7,6.7,1.0
2026-05-15 07:00:00,Z11,3,3,0,1,5.0,7.8,1.0
2026-05-15 23:00:00,Z11,1,1,0,1,4.9,7.5,0.99
2026-05-18 23:00:00,Z11,0,0,0,1,4.8,7.4,0.99
2026-05-19 06:00:00,Z11,0,0,0,1,4.7,7.6,0.98
2026-05-28 01:00:00,Z11,0,0,0,1,4.6,7.4,1.01
2026-05-30 04:00:00,Z11,0,0,0,1,4.5,7.2,0.97
2026-06-03 07:00:00,Z11,1,1,0,1,4.7,9.1,0.97
2026-06-09 01:00:00,Z11,0,0,0,1,4.9,6.3,0.99
2026-06-09 19:00:00,Z11,2,2,0,1,4.9,7.7,1.01
2026-06-10 12:00:00,Z11,2,2,0,1,4.8,7.7,1.0
2026-06-10 21:00:00,Z11,3,3,0,1,4.7,8.6,0.95
2026-06-11 05:00:00,Z11,0,0,0,1,4.8,6.2,1.0
2026-06-12 13:00:00,Z11,1,1,0,1,4.8,9.7,0.98
2026-06-13 09:00:00,Z11,7,6,1,2,4.6,8.4,1.09
2026-06-18 12:00:00,Z11,2,2,0,1,4.8,8.3,1.02
2026-06-23 15:00:00,Z11,3,2,1,1,4.7,9.9,1.36
2026-06-25 19:00:00,Z11,5,5,0,2,4.5,9.0,1.01
2025-07-02 07:00:00,Z12,2,2,0,1,7.5,8.2,1.02
2025-07-04 20:00:00,Z12,7,7,0,2,7.7,8.4,1.0
2025-07-05 03:00:00,Z12,1,1,0,1,7.6,8.5,1.0
2025-07-05 06:00:00,Z12,2,2,0,1,7.5,7.1,1.01
2025-07-05 07:00:00,Z12,6,6,0,2,7.6,6.5,0.97
2025-07-08 22:00:00,Z12,1,1,0,1,8.0,8.4,1.02
2025-07-18 04:00:00,Z12,0,0,0,1,7.8,6.9,0.99
2025-07-19 10:00:00,Z12,3,3,0,1,7.6,7.3,1.01
2025-07-24 17:00:00,Z12,6,6,0,2,7.9,8.2,1.02
2025-07-25 01:00:00,Z12,0,0,0,1,7.6,5.4,1.0
2025-07-25 11:00:00,Z12,3,2,1,1,7.9,9.2,1.37
2025-07-27 22:00:00,Z12,2,2,0,1,7.7,7.8,0.99
2025-07-30 16:00:00,Z12,5,4,1,1,7.7,8.9,1.2
2025-08-04 14:00:00,Z12,3,3,0,1,7.5,6.7,1.02
2025-08-05 11:00:00,Z12,4,4,0,1,7.6,6.3,0.99
2025-08-11 08:00:00,Z12,4,3,1,1,7.5,7.7,1.23
2025-08-13 16:00:00,Z12,5,5,0,2,7.8,7.4,1.01
2025-08-14 02:00:00,Z12,0,0,0,1,7.4,6.5,0.99
2025-08-15 20:00:00,Z12,6,6,0,2,7.8,7.8,1.0
2025-08-16 03:00:00,Z12,0,0,0,1,7.7,7.1,1.02
2025-08-19 22:00:00,Z12,0,0,0,1,7.6,6.9,1.0
2025-08-20 22:00:00,Z12,4,3,1,1,7.6,8.6,1.21
2025-08-22 05:00:00,Z12,2,2,0,1,7.7,8.0,1.02
2025-08-26 01:00:00,Z12,1,1,0,1,7.7,7.5,0.98
2025-08-27 15:00:00,Z12,1,1,0,1,7.1,7.2,1.01
2025-09-02 06:00:00,Z12,3,2,1,1,8.0,9.0,1.34
2025-09-06 17:00:00,Z12,3,3,0,1,7.9,6.9,0.99
2025-09-07 11:00:00,Z12,3,3,0,1,8.5,8.2,0.98
2025-09-08 05:00:00,Z12,3,3,0,1,7.7,7.5,1.02
2025-09-09 06:00:00,Z12,3,3,0,1,7.6,7.6,0.97
2025-09-10 05:00:00,Z12,1,1,0,1,7.6,8.2,0.99
2025-09-14 21:00:00,Z12,5,5,0,2,7.5,7.6,0.99
2025-09-15 11:00:00,Z12,1,1,0,1,7.6,8.4,1.0
2025-09-18 19:00:00,Z12,5,4,1,1,7.5,8.6,1.2
2025-09-20 22:00:00,Z12,1,1,0,1,7.8,7.1,0.97
2025-09-26 07:00:00,Z12,3,2,1,1,7.4,9.6,1.35
2025-10-02 20:00:00,Z12,4,3,1,1,7.7,9.6,1.24
2025-10-11 16:00:00,Z12,3,3,0,1,7.8,6.7,0.97
2025-10-13 02:00:00,Z12,0,0,0,1,7.9,6.8,1.01
2025-10-13 16:00:00,Z12,2,1,1,1,7.8,10.7,1.75
